@ HyperIMU -ianovir - 2018
@ Date:Mon Nov 25 13:50:44 GMT+00:00 2019, Sampling Rate:100ms

LIS3DH_Accelerometer.x,LIS3DH_Accelerometer.y,LIS3DH_Accelerometer.z,L3GD20_Gyroscope.x,L3GD20_Gyroscope.y,L3GD20_Gyroscope.z,AK8963_Magnetometer.x,AK8963_Magnetometer.y,AK8963_Magnetometer.z,Linear_Acceleration.x,Linear_Acceleration.y,Linear_Acceleration.z,Rotation_Vector.x,Rotation_Vector.y,Rotation_Vector.z,Orientation.x,Orientation.y,Orientation.z
-0.13729858,0.05883789,-10.140076,-0.0011749268,-0.0043945312,-2.4414062E-4,21.984863,12.565613,29.72107,-0.025426306,-0.072689146,0.07203674,0.460259,0.8877732,-0.0023251958,234.8081,179.96768,-0.5165663
-0.13729858,0.09806824,-10.296982,-0.008514404,-0.0019378662,0.004638672,22.686768,11.149597,32.115173,-0.021021597,0.08633305,-0.05804062,0.46346456,0.8861027,-0.0016796868,235.22278,-179.93433,-0.5408478
-0.21574402,0.13729858,-10.238144,-0.0023956299,-7.324219E-4,-0.0026855469,23.214722,10.972595,29.55017,-0.107464515,0.11418944,0.0016822815,0.46676195,0.88436645,-0.001469894,235.65019,-179.8707,-0.6058416
-0.23536682,0.05883789,-10.238144,-0.0011749268,-0.0019378662,-2.4414062E-4,22.86377,10.264587,29.206848,-0.052837707,0.03259047,-0.051119804,0.46963537,0.8828389,-0.0017035676,236.02332,-179.85323,-0.6915712
-0.13729858,0.07846069,-10.257751,-0.006072998,5.0354004E-4,-0.0026855469,23.390198,9.733582,30.404663,-0.0058171153,0.047548294,-0.012624741,0.4727359,0.8811795,-0.0017039868,236.42651,-179.82712,-0.7352652
-0.15690613,0.039230347,-10.336212,3.0517578E-5,0.0041503906,-0.003921509,23.565674,12.034607,29.206848,-0.005741805,0.060257774,-0.030646324,0.47611842,0.8793558,-0.0014339428,236.86713,-179.78857,-0.7355697
-0.17651367,0.05883789,-10.316589,0.0012664795,-7.324219E-4,-0.0026855469,22.86377,11.680603,30.233765,-0.04198192,0.013378922,-0.11156845,0.47901818,0.87777776,-0.0011954115,237.24576,-179.74623,-0.75094295
-0.13729858,0.07846069,-10.277374,-0.0072784424,-7.324219E-4,-0.0014801025,22.86377,9.9105835,30.575562,-0.016685128,0.028032891,0.048537254,0.48129982,0.876526,-0.0011340054,237.54424,-179.71858,-0.7824503
-0.19613647,0.07846069,-10.35582,-0.0023956299,-0.0068511963,-0.003921509,22.16034,11.326599,30.233765,0.00654085,0.047375552,0.029109001,0.48413175,0.8749636,-0.0012311758,237.91495,-179.71712,-0.80262494
-0.15690613,0.039230347,-10.316589,3.0517578E-5,-0.0043945312,0.0034332275,22.335815,10.795593,29.03595,-0.06557402,-0.04900838,-0.08660221,0.48653433,0.8736276,-0.0014726531,238.22998,-179.72656,-0.83778495
-0.15690613,0.07846069,-10.257751,-0.0036315918,0.0053863525,-0.0014801025,23.214722,11.680603,29.206848,-0.024997115,0.031079099,0.031715393,0.48918113,0.87214786,-0.0015996349,238.57742,-179.73515,-0.8468606
-0.11767578,0.09806824,-10.277374,-0.025604248,0.01637268,9.765625E-4,21.984863,10.441589,31.089783,-0.03381282,0.03908829,0.0039377213,0.49095637,0.87115186,-0.0010226968,238.81094,-179.68393,-0.7994835
-0.039230347,0.11767578,-10.218536,-0.15022278,0.0029449463,-0.0710907,23.214722,11.680603,29.55017,0.0030981079,-0.038582996,0.07776642,0.49177036,0.8706904,0.0015523278,238.91937,-179.41676,-0.6708536
-0.13729858,0.4118805,-10.72847,-0.5656128,0.015136719,-0.0014801025,24.797058,9.025574,31.089783,-0.045807615,-0.03537488,-0.52605724,0.4919998,0.8704192,0.010292616,238.9674,-178.1743,-0.8325408
-0.05883789,1.2160187,-10.453888,-1.1618195,0.012710571,0.004638672,22.686768,7.609558,32.800293,-0.0592023,-0.19400632,-0.2599268,0.49524224,0.8666497,0.04891126,239.53635,-173.11006,-0.7510403
-0.2745819,2.4124298,-10.140076,-1.3597412,0.040786743,-0.003921509,23.390198,-0.17547607,34.8526,-0.24418959,-0.29888368,0.050188065,0.49579477,0.85980564,0.10310626,240.01187,-165.97948,-0.5960767
-0.11767578,4.216858,-8.924057,-1.1850281,-0.04838562,0.020523071,22.686768,-1.5914917,37.591553,-0.19363707,-0.2813971,0.6356802,0.4929814,0.84846115,0.16398723,240.42389,-157.80095,-0.55126625
-0.15690613,4.648346,-9.3359375,-0.9700165,-0.0043945312,-0.041763306,23.565674,-7.0770264,37.41913,-0.20235601,-0.34619236,-0.26877975,0.4884832,0.8396102,0.20252596,240.53102,-152.52011,-0.61158085
-0.13729858,5.413269,-9.179031,-1.0066528,0.0236969,-0.057647705,24.44458,-10.084534,36.564636,-0.101677135,-0.32513142,-0.4958582,0.48318976,0.827856,0.24264069,240.75926,-146.89851,-0.73396826
-0.17651367,6.354706,-7.766861,-1.0261993,0.021255493,-0.038116455,24.621582,-15.216064,36.393738,-0.024929017,-0.30090857,0.39357948,0.47665584,0.8141949,0.28263488,240.94621,-141.28719,-0.72320646
-0.11767578,7.041168,-6.7077484,-1.0665131,0.09944153,-0.06376648,23.390198,-19.28711,38.275146,-0.055672377,-0.42877054,0.3485546,0.46651605,0.7968113,0.32816392,240.97232,-134.84071,-0.6641654
-0.25497437,7.6884155,-6.688141,-0.63645935,-0.033706665,0.019302368,23.390198,-22.825623,36.906433,-0.3341368,-0.4004717,0.1258707,0.45459536,0.78317,0.3637761,240.58615,-129.49326,-0.6440577
0.0,8.257202,-6.138962,-0.77453613,-0.256073,0.21476746,22.16034,-25.480652,35.025024,-0.03556195,-0.28454494,-0.22598982,0.44910222,0.76738733,0.39256465,241.1123,-125.17105,-0.45231006
-0.39227295,8.669083,-4.3541565,-0.49842834,-0.19132996,0.1793518,23.742676,-27.072144,34.8526,-0.4947249,-0.42028618,1.0165138,0.44620204,0.7459643,0.42330503,241.88113,-120.73852,-0.19203284
-0.25497437,8.884827,-4.805252,-0.40068054,0.19837952,-0.1053009,23.565674,-30.43518,32.97119,-0.1794889,-0.27569675,0.10722923,0.44062504,0.7358073,0.43955994,242.0139,-118.107834,-0.30827186
-0.5687866,9.022125,-4.648346,-0.47398376,0.39631653,-0.12606812,22.86377,-32.55768,32.629395,-0.38648373,-0.38077068,-0.30689907,0.4227509,0.734115,0.45806906,240.16391,-115.80442,-0.46499753
-0.31381226,9.257477,-4.3933716,-0.50575256,-0.012939453,0.02784729,22.686768,-32.73468,31.089783,-0.12744112,-0.2480936,-0.4612155,0.4116477,0.72822684,0.47442102,239.28296,-113.55014,-0.49811321
0.43148804,8.237579,-4.981781,0.35554504,-0.9035797,0.26730347,23.742676,-33.79669,31.43158,0.39435914,-0.38255978,0.0024821758,0.41689745,0.7154221,0.48321843,240.61594,-111.7938,-0.22847897
0.3334198,9.963562,-4.7856445,-0.36524963,0.022460938,-0.064971924,23.918152,-31.497192,32.287598,0.36737895,0.45405006,-0.5233884,0.43871868,0.7151664,0.46696654,242.67317,-114.0727,0.5873109
-0.019607544,9.080963,-4.001114,-0.37991333,0.38165283,0.06939697,22.511292,-33.265686,31.260681,-0.49585173,-0.6369076,-0.07693195,0.42621446,0.7045357,0.49208346,241.50108,-110.86333,1.2238051
0.09806824,9.571289,-3.9618835,-0.5680542,0.015136719,-0.13705444,22.86377,-36.45172,29.891968,0.058998793,-0.30672836,-0.5814848,0.41595984,0.6967448,0.50881106,240.73761,-108.48362,1.3014235
0.13729858,9.845871,-2.1770782,-0.5546112,0.76771545,-0.23724365,21.984863,-39.105225,29.03595,0.029827878,-0.17033768,0.43122745,0.39869264,0.68525016,0.5302205,239.90518,-104.89582,0.62213147
-0.2942047,9.826263,-2.8831482,-0.6144867,-0.089920044,-0.066207886,20.753479,-41.40625,26.811218,-0.31473142,-0.3188591,-0.81824565,0.3732676,0.68066823,0.55332726,237.38701,-101.84567,0.113678336
-0.13729858,9.963562,-1.9809418,-0.7562103,-0.105789185,0.0632782,20.753479,-43.174744,24.417114,-0.34242117,-0.25506115,-0.4364065,0.36432078,0.66122305,0.57343477,237.85329,-98.04158,-0.16750552
-0.019607544,9.98317,-1.0198975,-0.8698273,-0.50408936,0.014404297,21.984863,-45.829773,20.481873,0.07604876,-0.2725525,-0.67742336,0.36543328,0.62878567,0.5928423,240.24622,-93.69903,-0.09812425
0.0,10.042007,-0.3334198,-0.6486969,-0.065475464,-0.045440674,22.335815,-46.183777,19.454956,0.029756304,-0.30138683,-0.34715414,0.36004895,0.60332483,0.6106946,241.82188,-89.55809,-0.04294994
-0.23536682,9.98317,0.86299133,-0.45933533,0.011474609,0.013198853,23.918152,-48.483276,16.54663,-0.069567814,-0.24932289,0.20969117,0.3556537,0.58141935,0.62389773,242.9612,-85.93294,-0.049385685
0.05883789,10.002777,0.9806671,-0.41900635,0.14097595,-0.0026855469,23.039246,-47.953796,16.03241,0.035078377,-0.25957203,-0.22447681,0.34669665,0.567727,0.63738495,242.79683,-83.39783,0.023070673
-0.09806824,9.963562,1.2160187,-0.42877197,-0.05937195,-0.017333984,21.45691,-50.253296,14.151001,0.0012490916,-0.2174921,-0.3749764,0.33396375,0.5579158,0.6518247,241.8169,-81.11822,-0.0069428873
-0.019607544,9.943939,1.7651978,-0.3005066,0.12265015,-0.0026855469,21.105957,-50.253296,12.782288,-0.06085575,-0.18097496,-0.116641045,0.32163405,0.54810184,0.66598916,240.79642,-78.914604,0.011225416
-0.17651367,9.826263,2.0594025,-0.3090515,-0.24630737,-0.06741333,22.335815,-51.138306,11.242676,-0.004652653,-0.14712048,-0.4147904,0.3109439,0.5424094,0.67650586,239.75246,-77.395966,-0.08351788
-0.2942047,9.885101,1.9809418,-0.17222595,1.1549988,-0.0075683594,21.45691,-50.6073,9.703064,0.020425096,-0.09297657,0.31897235,0.29694694,0.5389912,0.6873353,238.27124,-75.95822,-0.44327518
-0.31381226,9.532059,2.0594025,-0.454422,-0.5101776,-0.09429932,20.578003,-52.200317,9.188843,0.10806671,-0.2698717,-0.66188335,0.2699944,0.551794,0.6985119,234.19574,-75.7976,-1.5962423
-0.13729858,9.688965,4.1776276,-0.2772827,-0.40022278,-0.0723114,20.753479,-51.315308,8.334351,-0.021230325,-0.06386948,1.0430727,0.28251195,0.5273283,0.6998575,237.60037,-73.48533,-0.9262617
-0.21574402,9.630127,2.8047028,-0.1893158,-0.31471252,-0.08453369,22.511292,-51.66931,7.649231,0.042829663,-0.11706638,-0.27870965,0.2740132,0.5216422,0.7066376,237.11057,-72.20076,-1.2292296
-0.5687866,9.453613,2.628189,-0.21620178,-0.17300415,0.020523071,21.281433,-53.26233,6.793213,-0.36667317,-0.13245106,-0.49128103,0.26478326,0.5204464,0.71174425,236.2803,-71.446556,-1.6900663
-0.2745819,9.394775,3.8246002,-0.5436096,0.056671143,0.22944641,19.699097,-51.66931,5.596924,-0.427374,-0.09871483,0.047864676,0.26312852,0.5060085,0.72061473,236.58029,-69.54291,-1.1321996
0.19613647,9.179031,3.942276,-0.41532898,0.13241577,0.15734863,20.050049,-52.731323,1.4907837,0.22213712,-0.032468796,0.13408804,0.25184008,0.4906178,0.73972154,234.84451,-66.93669,-0.330916
0.50994873,8.943665,4.216858,-0.45809937,0.0041503906,0.004638672,17.941284,-54.85382,0.80566406,0.011756033,-0.19662952,0.10569334,0.23655553,0.474776,0.75744796,233.26132,-64.28371,-0.18716972
-0.09806824,8.708298,3.5303955,-0.6853485,0.2069397,0.12437439,16.886902,-53.085327,-4.3273926,-0.04151796,-0.09975052,-1.0376439,0.22419651,0.4577958,0.77184916,232.36296,-61.293785,-0.10556576
0.07846069,8.198364,6.3743286,-0.5265198,0.12265015,0.114593506,15.304565,-52.908325,-9.289551,-1.1166532,-0.22705173,2.491922,0.20008889,0.42497754,0.7953049,231.22609,-56.031807,-0.4266586
-0.11767578,7.94339,4.589508,-0.42144775,0.16052246,0.13169861,15.4800415,-52.37732,-10.144043,-0.45513958,-0.12791824,-1.1169524,0.18252042,0.40668648,0.807711,230.45627,-52.769405,-1.0882307
-0.6276245,7.178467,6.9823303,-0.74276733,-0.18032837,0.0034332275,14.425659,-50.961304,-14.935303,-0.7542497,-0.27331257,0.91952944,0.16469553,0.37521818,0.82491606,230.00768,-48.37039,-1.1728647
-0.5491791,6.4920044,7.884552,-1.1899109,-0.0056152344,-0.0014801025,11.08551,-50.430298,-19.554138,-0.39838457,-0.29798365,0.5401478,0.14561333,0.3354981,0.8422707,229.90236,-42.892803,-1.170314
-0.05883789,5.3740387,8.119904,-1.2143555,0.08111572,0.0644989,7.5698853,-44.76776,-27.766418,0.02912283,-0.43358946,0.112418175,0.11671137,0.27879393,0.86571693,229.11674,-35.167202,-1.168313
-0.5295563,4.1972504,8.68869,-1.2082367,-0.027618408,-0.06376648,5.2856445,-39.990234,-33.755493,0.20534581,-0.016395569,-0.37994957,0.08919551,0.22807965,0.8853673,227.7816,-28.325432,-1.2785296
-0.37265015,3.334259,8.845596,-1.4354858,-0.07159424,-0.056427002,2.6489258,-33.442688,-38.03253,0.04458879,-0.2131424,-0.67153263,0.06386352,0.17408091,0.902567,226.36983,-21.342588,-1.1462514
-0.21574402,1.9417114,10.551956,-1.2852173,-0.06791687,0.09992981,-2.2735596,-24.949646,-40.76996,0.1179377,-0.20986652,0.08242893,0.037593577,0.10929488,0.91840804,224.69151,-13.251446,-0.78248566
0.6276245,1.3533173,9.806656,-0.96754456,0.0053863525,0.18667603,-4.7348022,-19.28711,-39.743042,0.25969854,0.012107134,-0.11129284,0.017321339,0.054274015,0.93282723,221.73433,-6.5219817,-0.3612434
0.47071838,0.94143677,11.101135,-0.04637146,0.07623291,-0.010009766,-5.0857544,-19.641113,-39.05945,-1.3969681,3.1751692,14.133383,-0.0046800594,0.009063394,0.938205,220.47337,-0.7890028,-0.86246604
-0.09806824,0.09806824,9.98317,-0.0072784424,-0.008056641,0.020523071,-4.7348022,-18.579102,-40.76996,0.15125518,0.1031916,-0.09540844,-0.007642449,0.00655056,0.94231373,219.09212,-0.41440263,-1.0764525
0.039230347,0.25497437,10.06163,0.0012664795,-0.0043945312,0.014404297,-5.4382324,-18.933105,-41.45508,0.3645751,0.39836782,-0.15083122,-0.0067269113,0.0060445718,0.94719124,217.38956,-0.40904987,-0.95220894
0.43148804,0.50994873,10.198914,0.067230225,-0.03126526,0.20500183,-5.2612305,-18.4021,-41.625977,-0.2501342,0.37110558,0.10438442,-0.0064410167,0.006145434,0.9545353,214.66864,-0.4523364,-0.9143993
-0.19613647,0.25497437,9.943939,-0.010955811,0.056671143,-0.038116455,-4.9102783,-17.340088,-40.59906,0.16131736,0.089110605,-0.21374989,-0.007114862,0.007538318,0.96097434,212.09247,-0.60483855,-1.022339
0.86299133,0.2942047,10.0224,-0.0011749268,0.0041503906,0.26609802,-3.855896,-15.570068,-41.967773,0.2938366,-0.06421938,-0.16953945,-0.009985882,0.0077922493,0.96934146,208.40541,-0.5849173,-1.3284502
-0.15690613,0.15690613,9.924332,-0.0036315918,0.0053863525,0.004638672,-4.9102783,-16.63208,-39.572144,0.02849108,0.04553528,-0.20275688,-0.0076008006,0.0075268666,0.9713855,207.44644,-0.6312969,-1.0507704
-0.13729858,0.13729858,9.963562,3.0517578E-5,5.0354004E-4,-0.003921509,-4.382324,-16.455078,-40.086365,0.05845292,0.06171391,-0.124471664,-0.007200013,0.0075302753,0.9735727,206.3709,-0.6519861,-1.0001705
-0.13729858,0.13729858,10.042007,0.0024719238,-0.0068511963,-2.4414062E-4,-4.206848,-16.278076,-40.257263,0.06994338,-0.012332156,-0.047905922,-0.007010969,0.0071028885,0.97786516,204.12325,-0.6281064,-0.955769
-0.09806824,0.09806824,9.943939,0.0012664795,-7.324219E-4,-2.4414062E-4,-3.1524658,-17.340088,-41.967773,0.0067964345,0.004073538,-0.10821533,-0.0069198995,0.0070935697,0.98174137,201.89697,-0.6474882,-0.9329382
-0.19613647,0.11767578,9.98317,-0.006072998,0.0029449463,-2.4414062E-4,-3.327942,-16.809082,-40.76996,0.037711576,0.019545905,-0.07447147,-0.0066169356,0.007106199,0.9851019,199.76877,-0.67208606,-0.8867989
-0.11767578,0.07846069,9.924332,3.0517578E-5,-7.324219E-4,-2.4414062E-4,-3.503418,-16.986084,-40.940857,0.074694276,0.02937004,-0.0705986,-0.0066204346,0.007442184,0.9879818,197.74179,-0.725647,-0.88110846
-0.11767578,0.15690613,9.943939,-0.004837036,-0.044708252,-2.4414062E-4,-3.503418,-17.340088,-41.282654,0.08395091,0.047140166,0.0912447,-0.0054651517,0.007211861,0.99053186,195.74272,-0.7328859,-0.7335572
-0.13729858,0.17651367,10.0224,3.0517578E-5,-0.02027893,0.0021972656,-4.9102783,-16.986084,-40.940857,-0.023592934,0.061984777,-0.015680313,-0.004822007,0.007332119,0.99260724,193.90195,-0.76717067,-0.650199
-0.05883789,0.13729858,9.943939,0.0037078857,-0.077697754,-2.4414062E-4,-4.7348022,-15.74707,-41.45508,-0.029351093,0.038037524,-0.013867378,-0.0039925813,0.0073251035,0.99445933,192.02692,-0.7868608,-0.5429501
-0.07846069,0.15690613,9.924332,0.006149292,-0.0031738281,-0.0026855469,-4.559326,-16.278076,-41.625977,0.05973596,-0.0017755926,-0.051404,-0.0032335008,0.007309812,0.99477273,191.68294,-0.7955944,-0.45387223
-0.07846069,0.15690613,9.924332,0.006149292,-0.0031738281,-0.0026855469,-4.559326,-16.278076,-41.625977,0.05973596,-0.0017755926,-0.051404,-0.0032335008,0.007309812,0.99477273,191.68294,-0.7955944,-0.45387223
-0.07846069,0.15690613,9.924332,0.006149292,-0.0031738281,-0.0026855469,-4.559326,-16.278076,-41.625977,0.05973596,-0.0017755926,-0.051404,-0.0032335008,0.007309812,0.99477273,191.68294,-0.7955944,-0.45387223
-0.13729858,0.13729858,10.002777,-0.004837036,0.006591797,-0.0014801025,-3.503418,-17.340088,-41.625977,-6.2693655E-4,-0.0043060184,0.006567955,-0.0065129395,0.007433544,0.99863154,185.8822,-0.8124318,-0.78907734
-0.019607544,0.15690613,10.591187,0.01713562,0.093322754,-0.0014801025,-3.503418,-17.694092,-42.652893,0.100474946,0.024069682,0.5139618,-0.005698925,0.006814907,0.9992172,184.41223,-0.75575095,-0.66789734
